order_id,customer_id,product_id,quantity,unit_price,total_amount,order_date,order_status,shipping_city,shipping_state
6971,715,150,12,27.09,325.08,2025-09-27,Processing,New Steven,Indiana
6972,474,150,6,27.09,162.54,2024-01-20,Delivered,Lake Mary,New York
6973,471,119,5,21.46,107.3,2024-07-08,Delivered,Jenniferview,Colorado
6974,725,145,1,1051.16,1051.16,2024-05-05,Shipped,Joelburgh,South Carolina
6975,817,61,2,169.19,338.38,2024-12-22,Processing,Port Danielleborough,Delaware
6976,199,62,10,22.04,220.4,2025-11-23,Delivered,Davidshire,Mississippi
6977,599,95,2,22.59,45.18,2024-04-22,Delivered,Hillhaven,Montana
6978,557,85,3,245.72,737.16,2024-08-12,Delivered,Lake Kimberlyside,Arizona
6979,305,101,3,341.21,1023.63,2025-01-12,Delivered,South Philip,Colorado
6980,348,79,1,11.71,11.71,2025-12-09,Delivered,West Elizabethchester,New Jersey
6981,644,123,5,75.82,379.1,2025-02-12,Delivered,Normanville,Maine
6982,114,172,4,94.69,378.76,2024-12-05,Delivered,New Andrewhaven,Washington
6983,135,69,1,87.97,87.97,2024-01-05,Delivered,Port Leslie,California
6984,693,32,2,64.15,128.3,2024-04-29,Processing,South Cesar,Connecticut
6985,895,11,2,101.47,202.94,2025-01-18,Processing,Hicksmouth,Oklahoma
6986,949,57,1,1697.6,1697.6,2025-06-29,Delivered,Grantberg,South Dakota
6987,129,25,3,115.58,346.74,2024-05-15,Delivered,New Jason,Delaware
6988,846,161,1,20.39,20.39,2025-01-09,Returned,Watsonfurt,Maine
6989,699,103,1,59.49,59.49,2024-02-27,Delivered,North Billy,New Hampshire
6990,598,136,3,287.21,861.63,2025-07-26,Delivered,Lake Jason,Michigan
6991,419,43,1,744.66,744.66,2025-05-10,Processing,Port Nancy,Wyoming
6992,473,93,2,1327.15,2654.3,2025-01-27,Shipped,Warrenchester,Maryland
6993,530,75,6,17.14,102.84,2025-01-04,Delivered,Lake Debbieshire,Arizona
6994,822,102,2,75.07,150.14,2025-08-25,Delivered,West Brianhaven,Oklahoma
6995,894,87,3,93.57,280.71,2024-01-02,Delivered,Bushborough,Nebraska
6996,629,10,1,1605.0,1605.0,2025-04-24,Delivered,Makaylaport,Michigan
6997,508,196,4,59.8,239.2,2025-12-16,Delivered,Port Amanda,New Mexico
6998,362,163,1,519.4,519.4,2024-05-21,Delivered,New Cristianbury,Massachusetts
6999,376,22,6,18.02,108.12,2025-10-26,Delivered,New Victoria,Vermont
7000,930,78,1,81.52,81.52,2024-01-16,Delivered,Matthewside,Utah
7001,574,53,1,149.5,149.5,2025-04-30,Delivered,Grossville,Tennessee
7002,43,38,3,31.4,94.2,2025-09-20,Delivered,Schwartzborough,Arizona
7003,484,120,3,8.28,24.84,2025-02-03,Shipped,Millerbury,Oklahoma
7004,59,44,2,268.71,0.0,2025-08-29,Cancelled,Mariaberg,Alabama
7005,599,14,1,252.45,252.45,2024-07-04,Delivered,Hillhaven,Montana
7006,82,46,4,23.4,93.6,2024-05-29,Delivered,Velezberg,Rhode Island
7007,277,68,4,21.83,87.32,2024-03-18,Delivered,Archermouth,Mississippi
7008,745,180,3,21.56,64.68,2025-06-14,Delivered,Lake Jessica,North Dakota
7009,479,184,1,25.97,25.97,2025-07-08,Delivered,New Anthonymouth,California
7010,673,76,1,218.78,218.78,2025-10-06,Delivered,Gregoryberg,Connecticut
7011,834,74,6,49.6,297.6,2024-01-30,Delivered,South Adrian,Hawaii
7012,48,117,4,123.59,494.36,2024-12-27,Delivered,Suzannetown,Oklahoma
7013,635,200,1,475.37,475.37,2025-05-04,Delivered,Lake Michael,Idaho
7014,382,131,1,61.47,61.47,2024-07-29,Delivered,Carrillomouth,Mississippi
7015,602,110,8,22.94,183.52,2025-10-04,Shipped,South John,Arkansas
7016,105,117,1,123.59,123.59,2024-03-17,Processing,Schneiderchester,Delaware
7017,608,178,1,26.9,26.9,2024-05-22,Processing,Herringmouth,Iowa
7018,727,109,3,401.48,1204.44,2024-02-07,Delivered,Richardsfurt,Vermont
7019,818,182,2,361.77,723.54,2024-04-07,Processing,New Maria,West Virginia
7020,593,48,3,260.96,782.88,2025-09-25,Delivered,Deborahmouth,Connecticut
7021,504,182,1,361.77,361.77,2025-01-27,Delivered,Andersonport,Maryland
7022,1,6,12,32.87,394.44,2025-09-19,Delivered,Port Francesfurt,Mississippi
7023,270,140,6,5.91,35.46,2024-06-05,Delivered,Lake Allisonside,Mississippi
7024,990,163,2,519.4,1038.8,2025-06-12,Processing,South Jose,South Carolina
7025,980,81,1,134.83,134.83,2025-11-27,Processing,Port Marcland,Maine
7026,102,123,2,75.82,151.64,2024-08-21,Shipped,North Savannahmouth,Idaho
7027,54,25,3,115.58,346.74,2025-02-05,Delivered,Rangelview,Utah
7028,179,140,4,5.91,23.64,2024-06-30,Delivered,Williamshire,Idaho
7029,569,16,2,218.41,436.82,2025-11-23,Delivered,Port Frankfort,West Virginia
7030,485,78,1,81.52,81.52,2025-11-05,Delivered,Port Katieton,Wisconsin
7031,571,14,1,252.45,252.45,2025-03-22,Returned,South Raymond,Oregon
7032,951,91,3,48.73,146.19,2025-08-13,Delivered,Holtstad,Mississippi
7033,471,74,6,49.6,297.6,2024-01-25,Returned,Jenniferview,Colorado
7034,726,43,1,744.66,744.66,2024-04-26,Delivered,Lake Randallmouth,California
7035,355,126,3,26.67,80.01,2024-11-27,Processing,New Thomastown,Minnesota
7036,608,195,2,97.33,194.66,2024-02-11,Delivered,Herringmouth,Iowa
7037,718,149,4,9.54,38.16,2024-09-20,Delivered,South Ricardomouth,Alaska
7038,480,91,1,48.73,48.73,2025-11-19,Delivered,Christophermouth,Georgia
7039,49,169,3,182.34,547.02,2024-03-20,Delivered,Arroyofurt,Utah
7040,869,1,5,30.83,154.15,2024-01-14,Processing,Kennethberg,Utah
7041,358,163,2,519.4,1038.8,2024-03-02,Delivered,New Jenniferside,Missouri
7042,695,82,4,37.77,151.08,2024-05-08,Delivered,West Jason,Maryland
7043,952,38,1,31.4,31.4,2025-11-05,Delivered,New Jennifer,Missouri
7044,924,119,2,21.46,42.92,2025-02-26,Returned,Natalieshire,Rhode Island
7045,270,105,2,145.88,291.76,2024-03-09,Delivered,Lake Allisonside,Mississippi
7046,109,34,2,18.21,36.42,2024-04-27,Processing,Kellytown,Florida
7047,848,91,4,48.73,194.92,2025-01-13,Delivered,West Brettton,North Dakota
7048,373,184,2,25.97,51.94,2025-03-24,Processing,West Wandamouth,Kentucky
7049,549,32,2,64.15,128.3,2024-08-19,Processing,Tonyaton,Nevada
7050,694,169,1,182.34,182.34,2025-10-21,Delivered,North Brian,Colorado
7051,200,107,2,329.62,659.24,2024-02-11,Processing,Anthonyshire,Washington
7052,621,173,2,238.82,477.64,2024-03-10,Delivered,Jamesland,Delaware
7053,441,20,2,34.43,68.86,2025-11-26,Processing,Carpenterchester,Pennsylvania
7054,154,80,2,84.05,168.1,2024-06-06,Returned,North Carol,Tennessee
7055,390,98,1,231.55,231.55,2024-07-24,Returned,Oconnorshire,Florida
7056,834,37,3,226.21,0.0,2025-02-25,Cancelled,South Adrian,Hawaii
7057,85,71,1,1339.32,1339.32,2025-07-18,Delivered,Sextonfort,Kansas
7058,673,158,2,57.88,115.76,2025-10-22,Processing,Gregoryberg,Connecticut
7059,960,89,2,861.19,1722.38,2025-09-10,Delivered,Lake Philip,New Mexico
7060,54,152,1,1386.63,1386.63,2024-10-03,Shipped,Rangelview,Utah
7061,664,36,2,754.48,1508.96,2024-05-12,Processing,Elliottburgh,North Carolina
7062,202,19,3,27.97,83.91,2024-08-18,Delivered,South William,North Carolina
7063,480,183,2,135.59,271.18,2024-04-01,Processing,Christophermouth,Georgia
7064,372,95,2,22.59,45.18,2024-09-10,Delivered,Meyersside,Louisiana
7065,34,139,3,41.2,123.6,2025-07-31,Delivered,Port Madison,Washington
7066,823,171,8,47.53,380.24,2025-05-14,Delivered,East Brianna,Texas
7067,159,25,3,115.58,0.0,2024-08-05,Cancelled,North Brandiburgh,Wisconsin
7068,694,18,10,11.27,0.0,2024-11-15,Cancelled,North Brian,Colorado
7069,102,165,4,38.1,152.4,2025-09-04,Delivered,North Savannahmouth,Idaho
7070,829,36,2,754.48,1508.96,2024-11-07,Delivered,Olsonburgh,Wisconsin
7071,933,6,9,32.87,295.83,2024-06-11,Delivered,South Theresachester,New Jersey
7072,603,108,11,35.35,388.85,2024-07-01,Delivered,Khanborough,South Carolina
7073,806,10,2,1605.0,3210.0,2025-05-09,Delivered,Moralestown,Michigan
7074,945,108,1,35.35,35.35,2024-03-13,Delivered,Harrisshire,Minnesota
7075,128,190,4,105.43,421.72,2025-06-16,Processing,East Normanton,Montana
7076,299,109,3,401.48,1204.44,2025-06-27,Processing,South Monicaside,Montana
7077,738,198,12,25.72,308.64,2025-04-27,Delivered,Alexanderstad,New York
7078,82,173,2,238.82,477.64,2025-09-22,Delivered,Velezberg,Rhode Island
7079,964,189,5,84.62,423.1,2024-11-19,Delivered,Hallberg,Nebraska
7080,52,80,5,84.05,420.25,2024-06-25,Delivered,West Gregghaven,West Virginia
7081,275,146,1,82.28,82.28,2024-05-05,Delivered,Martinshire,New Mexico
7082,324,23,3,56.34,169.02,2025-06-15,Delivered,Lake Michael,Tennessee
7083,302,98,2,231.55,463.1,2025-02-17,Delivered,Campbellville,Missouri
7084,746,193,3,7.88,23.64,2024-06-08,Delivered,Smithhaven,Minnesota
7085,187,51,3,83.6,250.8,2024-09-03,Delivered,Port Cassiefurt,Virginia
7086,741,49,1,30.9,30.9,2024-10-10,Processing,Port Tabitha,Mississippi
7087,482,119,4,21.46,0.0,2024-03-30,Cancelled,Ericashire,Georgia
7088,728,62,4,22.04,88.16,2024-06-13,Processing,Lake Kellyside,Virginia
7089,893,167,5,79.13,395.65,2024-09-17,Returned,Durhamberg,Vermont
7090,100,37,3,226.21,678.63,2024-12-17,Delivered,North Alexanderside,Oregon
7091,388,80,1,84.05,84.05,2025-04-09,Delivered,South Shaunhaven,North Dakota
7092,584,55,2,42.27,84.54,2025-12-07,Delivered,Brendabury,Ohio
7093,718,5,2,121.33,242.66,2024-12-13,Shipped,South Ricardomouth,Alaska
7094,393,88,1,35.05,35.05,2025-10-29,Delivered,Hodgemouth,Colorado
7095,930,160,4,44.92,0.0,2025-06-29,Cancelled,Matthewside,Utah
7096,335,127,1,205.74,205.74,2025-05-25,Delivered,Stephensberg,Arkansas
7097,115,64,1,40.97,40.97,2024-11-22,Processing,South Melissaview,Georgia
7098,350,183,4,135.59,542.36,2024-03-14,Delivered,Evanbury,South Carolina
7099,116,135,1,14.58,14.58,2024-05-30,Delivered,Port Ryanland,Alabama
7100,327,146,2,82.28,164.56,2025-01-15,Delivered,Port Alexis,Oklahoma
7101,102,126,2,26.67,53.34,2024-02-18,Shipped,North Savannahmouth,Idaho
7102,567,175,4,68.63,274.52,2024-04-01,Shipped,Julieberg,Massachusetts
7103,77,78,1,81.52,81.52,2024-10-16,Delivered,North John,Indiana
7104,769,61,1,169.19,169.19,2024-07-25,Delivered,Cameronfurt,California
7105,314,197,2,8.38,16.76,2025-05-21,Delivered,Harrisonshire,North Dakota
7106,505,184,5,25.97,129.85,2024-05-20,Delivered,Amandamouth,North Dakota
7107,528,180,3,21.56,64.68,2024-09-19,Delivered,Danielleburgh,Oregon
7108,165,55,1,42.27,42.27,2025-10-04,Delivered,West Jamiemouth,Wisconsin
7109,978,81,2,134.83,269.66,2025-08-16,Delivered,Michaelland,Oregon
7110,523,171,8,47.53,0.0,2024-01-29,Cancelled,Lake Lauraberg,Georgia
7111,273,75,10,17.14,171.4,2025-10-28,Processing,Justinmouth,North Dakota
7112,904,88,4,35.05,140.2,2024-08-04,Delivered,Parsonsmouth,Arkansas
7113,607,46,1,23.4,23.4,2025-09-17,Delivered,Michaelburgh,Washington
7114,494,152,2,1386.63,2773.26,2025-09-10,Processing,North Jeffery,Delaware
7115,848,93,2,1327.15,2654.3,2025-11-01,Delivered,West Brettton,North Dakota
7116,976,32,4,64.15,256.6,2024-04-01,Delivered,New Jason,Massachusetts
7117,25,136,2,287.21,0.0,2024-04-26,Cancelled,Weaverfort,Minnesota
7118,677,121,2,14.65,29.3,2024-03-07,Delivered,Nicholsport,Ohio
7119,104,110,2,22.94,45.88,2025-10-16,Processing,Teresamouth,Louisiana
7120,135,34,2,18.21,36.42,2025-05-26,Delivered,Port Leslie,California
7121,880,69,2,87.97,0.0,2024-04-30,Cancelled,East Jameschester,Maine
7122,777,103,4,59.49,237.96,2025-10-22,Delivered,Mckinneyland,Minnesota
7123,353,160,3,44.92,134.76,2025-06-06,Delivered,Michaelport,South Carolina
7124,292,189,2,84.62,169.24,2024-11-08,Delivered,Christinaberg,New York
7125,307,14,3,252.45,757.35,2024-09-10,Shipped,New Richardtown,New Mexico
7126,856,153,2,20.9,41.8,2024-06-26,Shipped,Port Terriborough,New Jersey
7127,498,132,2,115.46,230.92,2025-11-16,Delivered,North Williamville,Texas
7128,906,133,1,1095.3,1095.3,2025-06-27,Delivered,Danielleville,Washington
7129,595,40,4,36.26,145.04,2025-07-20,Delivered,East Heather,Colorado
7130,511,167,3,79.13,237.39,2025-12-07,Delivered,Port Valerieberg,Ohio
7131,919,190,1,105.43,105.43,2025-11-07,Delivered,New Kelsey,Oregon
7132,186,87,3,93.57,280.71,2025-08-03,Delivered,Port Danielborough,Indiana
7133,257,26,12,13.77,165.24,2024-01-24,Delivered,Robynchester,Nebraska
7134,351,93,1,1327.15,1327.15,2024-06-01,Delivered,East Stephanieside,Missouri
7135,133,102,5,75.07,375.35,2024-08-21,Delivered,Julieshire,Montana
7136,771,130,3,186.07,558.21,2025-11-26,Delivered,Jenniferburgh,Wyoming
7137,142,117,4,123.59,494.36,2024-12-03,Delivered,Lake Debratown,New Hampshire
7138,300,73,2,466.55,933.1,2024-10-30,Delivered,East Danielfort,Vermont
7139,72,111,4,52.0,208.0,2024-11-30,Processing,North Christopher,North Dakota
7140,448,32,1,64.15,64.15,2024-07-01,Delivered,Timothytown,Mississippi
7141,764,166,11,12.13,133.43,2025-03-20,Delivered,Mckinneyberg,Idaho
7142,30,171,7,47.53,332.71,2024-07-17,Delivered,North Lisa,Montana
7143,200,28,2,369.51,739.02,2024-09-12,Delivered,Anthonyshire,Washington
7144,667,38,3,31.4,94.2,2024-04-15,Delivered,South Willie,Alabama
7145,409,190,4,105.43,421.72,2025-01-01,Shipped,East Robert,Delaware
7146,828,71,1,1339.32,1339.32,2025-05-27,Delivered,Jacksonchester,South Dakota
7147,845,109,2,401.48,802.96,2024-07-14,Delivered,Sandovalburgh,Tennessee
7148,323,74,1,49.6,49.6,2025-12-26,Delivered,South Sallyfort,Maryland
7149,667,104,6,12.69,76.14,2025-08-03,Shipped,South Willie,Alabama
7150,146,71,2,1339.32,2678.64,2024-10-19,Shipped,West Kristiton,Pennsylvania
7151,554,131,1,61.47,61.47,2025-06-09,Delivered,Amandaburgh,Arkansas
7152,800,175,3,68.63,205.89,2025-03-28,Delivered,South Jonathan,Illinois
7153,596,20,2,34.43,68.86,2024-01-22,Delivered,Michellehaven,New Jersey
7154,308,86,1,282.32,282.32,2025-08-05,Shipped,Port Jessefort,North Dakota
7155,28,49,5,30.9,154.5,2025-12-30,Delivered,Patriciastad,Oklahoma
7156,22,138,1,28.38,28.38,2025-10-06,Shipped,West Bethshire,Arkansas
7157,520,170,4,178.63,714.52,2025-05-12,Delivered,Robertsport,Tennessee
7158,172,16,2,218.41,436.82,2025-02-17,Delivered,New Dominiquemouth,Louisiana
7159,667,8,1,71.61,71.61,2024-01-20,Delivered,South Willie,Alabama
7160,663,133,2,1095.3,2190.6,2025-06-03,Delivered,Port Deannaton,Kansas
7161,364,148,2,75.74,151.48,2024-09-28,Shipped,Nicoletown,Mississippi
7162,789,164,8,18.49,147.92,2024-04-04,Delivered,South Donna,Florida
7163,451,188,4,87.25,349.0,2024-03-25,Delivered,Port Gregoryhaven,Pennsylvania
7164,924,140,1,5.91,5.91,2025-05-17,Processing,Natalieshire,Rhode Island
7165,23,65,3,180.33,540.99,2024-04-01,Delivered,West Michaelfurt,Kansas
7166,65,188,3,87.25,261.75,2024-03-16,Shipped,East Justinburgh,New Jersey
7167,42,1,2,30.83,61.66,2025-04-23,Delivered,West Davidview,Oklahoma
7168,886,13,2,200.56,0.0,2024-01-22,Cancelled,Patriciamouth,Illinois
7169,285,2,1,18.84,18.84,2024-12-08,Returned,Lake Albertmouth,Colorado
7170,40,118,2,105.56,211.12,2025-01-13,Delivered,Ashleyshire,Arizona
7171,899,9,1,901.03,901.03,2024-04-02,Delivered,Katherinechester,Alaska
7172,920,11,3,101.47,304.41,2025-03-21,Delivered,West Tammyborough,West Virginia
7173,606,10,1,1605.0,1605.0,2025-07-31,Delivered,New Kelsey,Alaska
7174,543,103,5,59.49,297.45,2024-10-20,Delivered,West Dominicfort,Arizona
7175,281,5,1,121.33,121.33,2024-11-22,Shipped,Watsonbury,Illinois
7176,649,119,2,21.46,42.92,2024-11-22,Delivered,Dudleyside,Minnesota
7177,298,49,1,30.9,30.9,2024-06-22,Shipped,Drewfurt,Virginia
7178,819,69,2,87.97,175.94,2024-07-14,Shipped,New Deborahton,Florida
7179,656,11,2,101.47,202.94,2025-04-02,Shipped,Kellyshire,Idaho
7180,119,87,3,93.57,280.71,2025-08-19,Delivered,West Randyshire,Florida
7181,168,108,10,35.35,353.5,2024-05-28,Delivered,Lake Samanthafurt,Michigan
7182,48,183,1,135.59,135.59,2025-01-30,Delivered,Suzannetown,Oklahoma
7183,304,127,1,205.74,205.74,2025-06-14,Delivered,Douglasberg,Connecticut
7184,617,2,4,18.84,75.36,2025-12-10,Delivered,Port Adam,Vermont
7185,551,10,2,1605.0,3210.0,2025-10-12,Delivered,Lake Michael,Washington
7186,895,84,3,95.76,287.28,2024-01-30,Delivered,Hicksmouth,Oklahoma
7187,485,84,2,95.76,191.52,2025-12-25,Shipped,Port Katieton,Wisconsin
7188,851,195,2,97.33,194.66,2024-10-14,Delivered,Angelaview,Hawaii
7189,345,79,6,11.71,70.26,2025-02-09,Delivered,East Richardview,Maine
7190,559,174,1,120.66,120.66,2024-05-15,Delivered,Brownborough,Alaska
7191,781,121,1,14.65,14.65,2024-01-12,Delivered,Watkinsfort,Louisiana
7192,765,77,1,759.78,0.0,2024-12-28,Cancelled,Avilaside,Arkansas
7193,311,46,1,23.4,23.4,2025-05-15,Delivered,East Parker,Louisiana
7194,882,136,3,287.21,861.63,2024-07-10,Shipped,Edwardsmouth,Wisconsin
7195,122,27,2,90.21,180.42,2025-12-27,Delivered,Juliemouth,California
7196,123,181,2,267.26,534.52,2025-01-16,Shipped,North Michael,Nevada
7197,109,163,1,519.4,519.4,2024-07-23,Delivered,Kellytown,Florida
7198,227,133,2,1095.3,2190.6,2025-04-23,Delivered,Port Kristen,Wisconsin
7199,789,199,1,225.44,0.0,2025-12-01,Cancelled,South Donna,Florida
7200,134,178,6,26.9,161.4,2025-09-17,Delivered,South Monica,Connecticut
7201,943,79,3,11.71,35.13,2025-12-18,Delivered,Lake Samantha,Kentucky
7202,562,58,3,245.48,736.44,2024-11-04,Delivered,East Richardmouth,Oklahoma
7203,277,25,4,115.58,462.32,2025-06-04,Processing,Archermouth,Mississippi
7204,942,68,3,21.83,65.49,2025-03-23,Processing,Port Hannahfort,Oklahoma
7205,265,57,1,1697.6,1697.6,2025-02-12,Shipped,Nelsonburgh,Indiana
7206,322,137,3,190.49,571.47,2024-06-30,Delivered,Ryanton,Alabama
7207,589,77,1,759.78,759.78,2025-05-13,Delivered,South Sandra,Hawaii
7208,621,35,3,18.72,56.16,2024-08-08,Delivered,Jamesland,Delaware
7209,531,40,4,36.26,145.04,2025-08-05,Delivered,West Isabel,Nevada
7210,935,30,2,84.94,169.88,2024-01-20,Delivered,Jeremyborough,New Jersey
7211,81,186,4,178.23,712.92,2024-03-06,Shipped,Lucasmouth,Rhode Island
7212,569,57,2,1697.6,3395.2,2024-08-31,Delivered,Port Frankfort,West Virginia
7213,430,187,3,393.01,1179.03,2025-05-25,Shipped,Jenniferton,Florida
7214,931,127,3,205.74,617.22,2025-02-05,Delivered,North Anthony,North Carolina
7215,423,142,3,89.63,268.89,2025-03-08,Delivered,Friedmanmouth,New Jersey
7216,839,89,1,861.19,0.0,2025-06-24,Cancelled,Owensport,Connecticut
7217,906,134,2,311.18,622.36,2025-11-23,Shipped,Danielleville,Washington
7218,205,159,4,24.62,98.48,2024-07-20,Delivered,Nicolechester,Maryland
7219,470,183,5,135.59,677.95,2024-09-25,Delivered,Lake Victoriastad,New Jersey
7220,63,96,2,26.39,52.78,2024-11-01,Delivered,Stewartstad,Arkansas
7221,65,55,3,42.27,126.81,2024-09-18,Delivered,East Justinburgh,New Jersey
7222,735,75,8,17.14,137.12,2024-02-02,Delivered,Reedtown,Wisconsin
7223,107,102,4,75.07,300.28,2024-05-18,Processing,South Markmouth,Utah
7224,899,195,3,97.33,291.99,2024-02-06,Delivered,Katherinechester,Alaska
7225,742,45,1,172.19,172.19,2024-09-01,Shipped,Lake Carol,Massachusetts
7226,748,184,4,25.97,103.88,2025-12-03,Delivered,Jamesville,Delaware
7227,570,160,2,44.92,89.84,2025-12-12,Processing,Audreyville,Nebraska
7228,688,173,3,238.82,716.46,2025-02-13,Delivered,Port Autumn,Minnesota
7229,521,175,4,68.63,274.52,2024-02-10,Delivered,West Melissa,Montana
7230,52,67,1,227.87,227.87,2025-11-18,Delivered,West Gregghaven,West Virginia
7231,552,187,3,393.01,1179.03,2024-02-17,Delivered,West James,Missouri
7232,920,173,1,238.82,0.0,2025-09-16,Cancelled,West Tammyborough,West Virginia
7233,679,161,2,20.39,40.78,2024-10-13,Delivered,Natalieview,Massachusetts
7234,568,16,1,218.41,0.0,2025-11-07,Cancelled,Michaelville,Florida
7235,942,105,1,145.88,145.88,2025-12-04,Shipped,Port Hannahfort,Oklahoma
7236,700,114,3,29.44,88.32,2024-02-07,Delivered,Ashleymouth,Kentucky
7237,341,94,2,56.88,113.76,2024-09-01,Processing,Payneville,Idaho
7238,911,76,3,218.78,656.34,2024-08-19,Processing,Katherinestad,West Virginia
7239,959,100,1,191.72,191.72,2024-02-12,Delivered,Amandachester,Oregon
7240,982,89,1,861.19,861.19,2025-09-27,Shipped,Port David,Colorado
7241,15,141,2,410.72,0.0,2025-12-21,Cancelled,Wongchester,Arkansas
7242,429,134,2,311.18,622.36,2025-10-28,Delivered,West Andrewhaven,California
7243,853,1,4,30.83,123.32,2025-05-09,Delivered,Longbury,Pennsylvania
7244,412,119,6,21.46,0.0,2025-11-28,Cancelled,New Cynthia,Minnesota
7245,433,33,2,31.92,63.84,2024-08-02,Shipped,Vaughanshire,North Carolina
7246,685,95,3,22.59,67.77,2025-06-22,Delivered,East Kimburgh,Hawaii
7247,885,74,3,49.6,148.8,2025-11-28,Delivered,West Amber,Minnesota
7248,251,148,1,75.74,75.74,2025-03-18,Delivered,Kevinstad,Vermont
7249,347,99,3,49.77,149.31,2025-07-22,Delivered,Brandtland,West Virginia
7250,791,66,1,491.85,491.85,2024-05-08,Delivered,Travisberg,Massachusetts
7251,644,143,1,86.44,86.44,2024-05-17,Delivered,Normanville,Maine
7252,246,186,2,178.23,356.46,2024-07-09,Delivered,Jacksonton,Louisiana
7253,393,191,1,14.34,14.34,2024-07-09,Delivered,Hodgemouth,Colorado
7254,778,85,2,245.72,491.44,2025-09-27,Delivered,Port Daniel,Nevada
7255,220,78,3,81.52,244.56,2025-07-12,Delivered,Christinahaven,Minnesota
7256,777,42,2,95.18,190.36,2024-07-25,Delivered,Mckinneyland,Minnesota
7257,136,95,1,22.59,22.59,2025-06-13,Processing,Carpenterton,Texas
7258,1000,187,1,393.01,393.01,2025-10-30,Delivered,Gutierrezberg,South Dakota
7259,644,196,1,59.8,59.8,2025-10-30,Delivered,Normanville,Maine
7260,134,144,1,16.76,16.76,2024-10-06,Delivered,South Monica,Connecticut
7261,216,126,3,26.67,80.01,2025-08-02,Delivered,Lake Heatherville,Washington
7262,129,17,3,153.37,460.11,2024-11-17,Delivered,New Jason,Delaware
7263,261,156,2,29.37,58.74,2024-06-13,Processing,Montgomerybury,Hawaii
7264,569,181,2,267.26,534.52,2024-07-16,Delivered,Port Frankfort,West Virginia
7265,148,85,1,245.72,245.72,2025-05-10,Delivered,Lisaberg,Kansas
7266,809,108,2,35.35,70.7,2025-12-23,Shipped,Jamesport,New Jersey
7267,80,187,2,393.01,786.02,2025-08-19,Delivered,South Jeffrey,New Hampshire
7268,851,5,2,121.33,242.66,2025-06-25,Delivered,Angelaview,Hawaii
7269,822,92,5,33.69,168.45,2024-04-12,Delivered,West Brianhaven,Oklahoma
7270,886,88,4,35.05,140.2,2025-05-23,Delivered,Patriciamouth,Illinois
7271,167,139,10,41.2,0.0,2024-06-23,Cancelled,Emilymouth,Illinois
7272,243,3,4,104.42,417.68,2025-09-10,Processing,Michelleville,Pennsylvania
7273,67,93,1,1327.15,1327.15,2025-07-05,Shipped,East Luis,Florida
7274,762,87,2,93.57,187.14,2024-02-07,Delivered,Baileyville,West Virginia
7275,608,184,2,25.97,51.94,2025-01-15,Delivered,Herringmouth,Iowa
7276,223,187,3,393.01,1179.03,2024-09-23,Delivered,East Amandaborough,North Carolina
7277,517,49,5,30.9,154.5,2024-10-09,Delivered,Danielstad,Missouri
7278,413,158,6,57.88,347.28,2024-11-11,Delivered,North Donnamouth,Tennessee
7279,117,113,2,97.48,194.96,2024-02-06,Delivered,South Stanley,North Dakota
7280,472,28,1,369.51,369.51,2024-10-10,Delivered,Michelleberg,Indiana
7281,565,164,4,18.49,73.96,2025-07-15,Delivered,South Ryan,New York
7282,232,31,3,61.67,185.01,2025-09-24,Shipped,East Johnborough,Michigan
7283,794,111,5,52.0,260.0,2025-11-01,Delivered,North Danielstad,Wyoming
7284,685,145,1,1051.16,1051.16,2025-02-25,Delivered,East Kimburgh,Hawaii
7285,914,183,2,135.59,271.18,2025-09-16,Delivered,Daybury,Alaska
7286,384,135,1,14.58,14.58,2024-02-25,Delivered,Thompsonmouth,North Dakota
7287,884,186,2,178.23,356.46,2025-09-27,Delivered,South Rogerborough,Louisiana
7288,380,94,4,56.88,227.52,2025-09-28,Delivered,East Patrickfurt,Texas
7289,189,109,2,401.48,802.96,2024-02-29,Delivered,Nicholsonland,Virginia
7290,682,176,5,103.36,516.8,2024-08-06,Delivered,East Kaylatown,Virginia
7291,791,147,3,162.95,488.85,2024-06-13,Delivered,Travisberg,Massachusetts
7292,860,32,2,64.15,128.3,2024-09-13,Delivered,Port Carolton,Massachusetts
7293,606,23,1,56.34,56.34,2025-11-10,Shipped,New Kelsey,Alaska
7294,553,68,4,21.83,87.32,2025-03-29,Delivered,South Ashley,Iowa
7295,447,65,3,180.33,540.99,2024-05-16,Shipped,West Alyssa,Colorado
7296,92,172,5,94.69,473.45,2025-05-11,Processing,Ramosstad,New Mexico
7297,709,106,1,137.04,137.04,2024-11-04,Delivered,Edwardsborough,West Virginia
7298,183,50,2,34.59,0.0,2024-01-30,Cancelled,West Alextown,Washington
7299,403,92,11,33.69,370.59,2025-02-13,Delivered,Mckinneyview,Florida
7300,601,29,2,71.74,143.48,2024-04-03,Delivered,Lake Michelle,Georgia
7301,336,58,2,245.48,490.96,2024-07-22,Delivered,North Jeffrey,Tennessee
7302,114,75,2,17.14,34.28,2024-11-23,Processing,New Andrewhaven,Washington
7303,151,195,3,97.33,291.99,2025-09-22,Delivered,Garrettside,Indiana
7304,606,27,2,90.21,180.42,2024-02-05,Delivered,New Kelsey,Alaska
7305,754,16,1,218.41,218.41,2025-08-20,Delivered,South Cynthia,North Carolina
7306,496,121,3,14.65,43.95,2025-05-13,Shipped,Ferrellton,Michigan
